=============================================
SUBPROBLEM 11 OUTPUT
n_requests=20  n_vehicles=20  n_terminals=80  n_nodes=140  n_references=120
=============================================

[NODES]
id	x	y	TWl	TWu	serv	type	actual
58	-9.622	-8.461	426	720	1	2	342
59	-10.358	-9.706	385	720	1	2	340
60	-20	10	362.974	434.676	1	3	420
61	-18	10	360.983	435.448	1	3	421
62	-16	10	359.004	435.991	1	3	422
63	-14	10	357.102	436.28	1	3	423
64	-12	10	357.186	436.3	1	3	424
65	-10	10	359.098	436.051	1	3	425
66	-8	10	361.078	435.544	1	3	426
67	-6	10	363.07	434.805	1	3	427
68	-4	10	365.065	433.863	1	3	428
69	-2	10	367.062	432.75	1	3	429
70	0	10	369.06	431.494	1	3	430
71	2	10	371.058	430.122	1	3	431
72	4	10	373.057	428.655	1	3	432
73	6	10	375.056	427.111	1	3	433
74	8	10	377.055	428.323	1	3	434
75	10	10	379.055	430.306	1	3	435
76	12	10	381.054	429.659	1	3	436
77	14	10	383.054	427.666	1	3	437
78	16	10	385.053	425.668	1	3	438
79	18	10	387.053	423.669	1	3	439
80	20	10	389.053	421.669	1	3	440
81	-20	-10	376.65	442.085	1	3	441
82	-18	-10	376.066	443.592	1	3	442
83	-16	-10	375.668	444.813	1	3	443
84	-14	-10	375.468	445.552	1	3	444
85	-12	-10	375.473	445.608	1	3	445
86	-10	-10	375.682	444.96	1	3	446
87	-8	-10	376.09	443.797	1	3	447
88	-6	-10	376.683	442.324	1	3	448
89	-4	-10	377.447	440.671	1	3	449
90	-2	-10	378.364	438.914	1	3	450
91	0	-10	379.417	437.09	1	3	451
92	2	-10	380.588	435.341	1	3	452
93	4	-10	379.785	437.099	1	3	453
94	6	-10	379.132	438.684	1	3	454
95	8	-10	379.388	439.889	1	3	455
96	10	-10	380.425	440.321	1	3	456
97	12	-10	381.9	439.736	1	3	457
98	14	-10	383.589	438.449	1	3	458
99	16	-10	385.39	436.827	1	3	459
100	18	-10	387.253	435.05	1	3	460
101	20	-10	389.153	433.195	1	3	461
102	-10	20	366.986	426.161	1	3	462
103	-10	18	365.082	428.147	1	3	463
104	-10	16	363.229	430.129	1	3	464
105	-10	14	361.481	432.109	1	3	465
106	-10	12	359.977	434.083	1	3	466
107	-10	8	359.373	438.009	1	3	467
108	-10	6	360.6	439.951	1	3	468
109	-10	4	362.24	441.869	1	3	469
110	-10	2	364.045	443.742	1	3	470
111	-10	0	365.925	445.525	1	3	471
112	-10	-2	367.844	447.091	1	3	472
113	-10	-4	369.786	448.071	1	3	473
114	-10	-6	371.743	447.857	1	3	474
115	-10	-8	373.709	446.621	1	3	475
116	-10	-12	377.661	443.14	1	3	476
117	-10	-14	379.642	441.249	1	3	477
118	-10	-16	381.627	439.322	1	3	478
119	-10	-18	383.614	437.374	1	3	479
120	-10	-20	385.602	435.412	1	3	480
121	10	20	381.35	421.155	1	3	481
122	10	18	380.585	423.149	1	3	482
123	10	16	379.962	425.139	1	3	483
124	10	14	379.494	427.12	1	3	484
125	10	12	379.189	429.058	1	3	485
126	10	8	379.093	428.721	1	3	486
127	10	6	379.304	426.768	1	3	487
128	10	4	379.682	426.559	1	3	488
129	10	2	380.221	428.323	1	3	489
130	10	0	380.908	430.323	1	3	490
131	10	-2	381.733	432.323	1	3	491
132	10	-4	382.683	434.323	1	3	492
133	10	-6	383.745	436.322	1	3	493
134	10	-8	382.061	438.322	1	3	494
135	10	-12	379.123	442.316	1	3	495
136	10	-14	378.546	443.639	1	3	496
137	10	-16	379.018	441.67	1	3	497
138	10	-18	380.265	439.673	1	3	498
139	10	-20	381.877	437.674	1	3	499
