=============================================
SUBPROBLEM 1 OUTPUT
n_requests=20  n_vehicles=20  n_terminals=80  n_nodes=140  n_references=120
=============================================

[NODES]
id	x	y	TWl	TWu	serv	type	actual
32	6.78	-11.392	127	142	3	1	286
33	13.067	12.792	131	146	1	1	238
34	7.172	10.889	141	156	3	1	312
35	5.095	13.772	136	151	1	1	310
36	8.059	8.681	131	146	1	1	216
37	6.098	-1.692	140	155	1	1	266
38	-4.529	-9.483	139	154	1	1	366
39	5.027	6.257	153	168	1	1	298
40	10	10	0	720	0	2	400
41	10	10	0	720	0	2	401
42	10	10	0	720	0	2	402
43	10	10	0	720	0	2	403
44	10	10	0	720	0	2	404
45	10	-10	0	720	0	2	405
46	10	-10	0	720	0	2	406
47	10	-10	0	720	0	2	407
48	10	-10	0	720	0	2	408
49	10	-10	0	720	0	2	409
50	-10	10	0	720	0	2	410
51	-10	10	0	720	0	2	411
52	-10	10	0	720	0	2	412
53	-10	10	0	720	0	2	413
54	-10	10	0	720	0	2	414
55	-10	-10	0	720	0	2	415
56	-10	-10	0	720	0	2	416
57	-10	-10	0	720	0	2	417
58	-10	-10	0	720	0	2	418
59	-10	-10	0	720	0	2	419
60	-20	10	57.1867	141.695	1	3	420
61	-18	10	55.2393	143.671	1	3	421
62	-16	10	53.3087	145.642	1	3	422
63	-14	10	51.4045	147.608	1	3	423
64	-12	10	49.544	149.566	1	3	424
65	-10	10	47.7638	151.514	1	3	425
66	-8	10	46.1475	153.446	1	3	426
67	-6	10	44.9045	155.355	1	3	427
68	-4	10	44.4631	157.228	1	3	428
69	-2	10	45.0915	159.038	1	3	429
70	0	10	45.7872	160.733	1	3	430
71	2	10	43.8509	162.186	1	3	431
72	4	10	41.9425	163.119	1	3	432
73	6	10	40.085	163.133	1	3	433
74	8	10	38.3315	162.22	1	3	434
75	10	10	36.8279	160.776	1	3	435
76	12	10	35.9801	159.086	1	3	436
77	14	10	36.333	157.278	1	3	437
78	16	10	37.6192	155.406	1	3	438
79	18	10	39.2901	153.498	1	3	439
80	20	10	41.1113	151.566	1	3	440
81	-20	-10	69.2901	137.52	1	3	441
82	-18	-10	68.2227	139.519	1	3	442
83	-16	-10	67.2645	141.517	1	3	443
84	-14	-10	66.4278	143.515	1	3	444
85	-12	-10	65.7249	145.511	1	3	445
86	-10	-10	65.0976	147.505	1	3	446
87	-8	-10	63.7324	149.491	1	3	447
88	-6	-10	62.4399	151.441	1	3	448
89	-4	-10	61.2301	152.26	1	3	449
90	-2	-10	60.1139	150.419	1	3	450
91	0	-10	59.1035	149.984	1	3	451
92	2	-10	58.2115	150.464	1	3	452
93	4	-10	57.451	150.711	1	3	453
94	6	-10	56.8344	150.714	1	3	454
95	8	-10	56.3732	150.473	1	3	455
96	10	-10	54.8437	149.999	1	3	456
97	12	-10	53.5467	149.311	1	3	457
98	14	-10	52.6741	148.431	1	3	458
99	16	-10	52.4343	147.386	1	3	459
100	18	-10	52.9049	146.201	1	3	460
101	20	-10	53.9429	144.898	1	3	461
102	-10	20	49.7515	146.636	1	3	462
103	-10	18	48.377	147.929	1	3	463
104	-10	16	47.3445	149.091	1	3	464
105	-10	14	46.8382	150.095	1	3	465
106	-10	12	46.9931	150.913	1	3	466
107	-10	8	48.9738	151.872	1	3	467
108	-10	6	50.4558	151.971	1	3	468
109	-10	4	52.1016	151.804	1	3	469
110	-10	2	53.8482	151.382	1	3	470
111	-10	0	55.6598	150.722	1	3	471
112	-10	-2	57.5149	149.854	1	3	472
113	-10	-4	59.4003	148.806	1	3	473
114	-10	-6	61.3078	147.608	1	3	474
115	-10	-8	63.2314	147.332	1	3	475
116	-10	-12	66.5565	146.978	1	3	476
117	-10	-14	68.0689	145.905	1	3	477
118	-10	-16	69.6281	144.491	1	3	478
119	-10	-18	71.2283	142.877	1	3	479
120	-10	-20	72.8647	141.145	1	3	480
121	10	20	40.4641	152.385	1	3	481
122	10	18	38.6126	154.247	1	3	482
123	10	16	36.9101	156.061	1	3	483
124	10	14	35.6603	157.798	1	3	484
125	10	12	35.6201	159.403	1	3	485
126	10	8	38.5173	161.73	1	3	486
127	10	6	40.364	162.02	1	3	487
128	10	4	42.2745	161.539	1	3	488
129	10	2	44.2163	160.454	1	3	489
130	10	0	46.1755	159.007	1	3	490
131	10	-2	48.1453	157.361	1	3	491
132	10	-4	50.1222	155.601	1	3	492
133	10	-6	52.1038	153.773	1	3	493
134	10	-8	54.089	151.901	1	3	494
135	10	-12	53.6202	148.078	1	3	495
136	10	-14	52.8422	146.142	1	3	496
137	10	-16	52.6952	144.194	1	3	497
138	10	-18	53.2241	142.238	1	3	498
139	10	-20	54.2831	140.276	1	3	499
=============================================
SUBPROBLEM 1 OUTPUT
n_requests=20  n_vehicles=20  n_terminals=80  n_nodes=140  n_references=120
=============================================

[NODES]
id	x	y	TWl	TWu	serv	type	actual
0	-4.187	13.458	40	68	1	0	146
1	12.443	12.947	32	65	1	0	28
2	-10.938	12.109	47	78	3	0	148
3	15.666	-15.424	46	79	1	0	78
4	8.346	6.472	66	91	1	0	2
5	11.086	-14.79	78	100	3	0	88
6	11.375	-10.713	64	94	1	0	90
7	6.796	11.358	97	115	3	0	10
8	-11.521	-10.176	105	122	1	0	172
9	4.996	-12.589	104	123	1	0	96
10	8.435	8.683	94	120	1	0	26
11	10.391	9.073	103	128	3	0	22
12	11.081	-12.668	120	138	3	0	86
13	4.421	13.315	118	138	1	0	38
14	-15.732	9.873	106	134	3	0	112
15	-6.608	10.004	117	139	1	0	110
16	12.014	7.809	124	142	1	0	16
17	9.564	-10.483	125	146	1	0	66
18	-8.972	-10.889	132	150	1	0	166
19	9.84	-13.676	122	148	1	0	98
20	4.904	-8.865	77	92	1	1	346
21	-9.845	-13.443	84	99	1	1	228
22	8.73	-10.345	92	107	3	1	348
23	-10.144	8.385	99	114	1	1	278
24	7.838	-12.743	95	110	1	1	202
25	10.212	-2.947	96	111	3	1	288
26	-10.919	6.409	107	122	1	1	290
27	6.66	8.487	102	117	3	1	210
28	-11.662	-12.22	109	124	1	1	372
29	7.551	-7.605	113	128	1	1	296
30	14.828	-10.714	125	140	1	1	226
31	5.943	-7.742	130	145	3	1	222
32	6.78	-11.392	127	142	3	1	286
33	13.067	12.792	131	146	1	1	238
34	7.172	10.889	141	156	3	1	312
35	5.095	13.772	136	151	1	1	310
36	8.059	8.681	131	146	1	1	216
37	6.098	-1.692	140	155	1	1	266
38	-4.529	-9.483	139	154	1	1	366
39	5.027	6.257	153	168	1	1	298
40	10	10	0	720	0	2	400
41	10	10	0	720	0	2	401
42	10	10	0	720	0	2	402
43	10	10	0	720	0	2	403
44	10	10	0	720	0	2	404
45	10	-10	0	720	0	2	405
46	10	-10	0	720	0	2	406
47	10	-10	0	720	0	2	407
48	10	-10	0	720	0	2	408
49	10	-10	0	720	0	2	409
50	-10	10	0	720	0	2	410
51	-10	10	0	720	0	2	411
52	-10	10	0	720	0	2	412
53	-10	10	0	720	0	2	413
54	-10	10	0	720	0	2	414
55	-10	-10	0	720	0	2	415
56	-10	-10	0	720	0	2	416
57	-10	-10	0	720	0	2	417
58	-10	-10	0	720	0	2	418
59	-10	-10	0	720	0	2	419
60	-20	10	57.1867	141.695	1	3	420
61	-18	10	55.2393	143.671	1	3	421
62	-16	10	53.3087	145.642	1	3	422
63	-14	10	51.4045	147.608	1	3	423
64	-12	10	49.544	149.566	1	3	424
65	-10	10	47.7638	151.514	1	3	425
66	-8	10	46.1475	153.446	1	3	426
67	-6	10	44.9045	155.355	1	3	427
68	-4	10	44.4631	157.228	1	3	428
69	-2	10	45.0915	159.038	1	3	429
70	0	10	45.7872	160.733	1	3	430
71	2	10	43.8509	162.186	1	3	431
72	4	10	41.9425	163.119	1	3	432
73	6	10	40.085	163.133	1	3	433
74	8	10	38.3315	162.22	1	3	434
75	10	10	36.8279	160.776	1	3	435
76	12	10	35.9801	159.086	1	3	436
77	14	10	36.333	157.278	1	3	437
78	16	10	37.6192	155.406	1	3	438
79	18	10	39.2901	153.498	1	3	439
80	20	10	41.1113	151.566	1	3	440
81	-20	-10	69.2901	137.52	1	3	441
82	-18	-10	68.2227	139.519	1	3	442
83	-16	-10	67.2645	141.517	1	3	443
84	-14	-10	66.4278	143.515	1	3	444
85	-12	-10	65.7249	145.511	1	3	445
86	-10	-10	65.0976	147.505	1	3	446
87	-8	-10	63.7324	149.491	1	3	447
88	-6	-10	62.4399	151.441	1	3	448
89	-4	-10	61.2301	152.26	1	3	449
90	-2	-10	60.1139	150.419	1	3	450
91	0	-10	59.1035	149.984	1	3	451
92	2	-10	58.2115	150.464	1	3	452
93	4	-10	57.451	150.711	1	3	453
94	6	-10	56.8344	150.714	1	3	454
95	8	-10	56.3732	150.473	1	3	455
96	10	-10	54.8437	149.999	1	3	456
97	12	-10	53.5467	149.311	1	3	457
98	14	-10	52.6741	148.431	1	3	458
99	16	-10	52.4343	147.386	1	3	459
100	18	-10	52.9049	146.201	1	3	460
101	20	-10	53.9429	144.898	1	3	461
102	-10	20	49.7515	146.636	1	3	462
103	-10	18	48.377	147.929	1	3	463
104	-10	16	47.3445	149.091	1	3	464
105	-10	14	46.8382	150.095	1	3	465
106	-10	12	46.9931	150.913	1	3	466
107	-10	8	48.9738	151.872	1	3	467
108	-10	6	50.4558	151.971	1	3	468
109	-10	4	52.1016	151.804	1	3	469
110	-10	2	53.8482	151.382	1	3	470
111	-10	0	55.6598	150.722	1	3	471
112	-10	-2	57.5149	149.854	1	3	472
113	-10	-4	59.4003	148.806	1	3	473
114	-10	-6	61.3078	147.608	1	3	474
115	-10	-8	63.2314	147.332	1	3	475
116	-10	-12	66.5565	146.978	1	3	476
117	-10	-14	68.0689	145.905	1	3	477
118	-10	-16	69.6281	144.491	1	3	478
119	-10	-18	71.2283	142.877	1	3	479
120	-10	-20	72.8647	141.145	1	3	480
121	10	20	40.4641	152.385	1	3	481
122	10	18	38.6126	154.247	1	3	482
123	10	16	36.9101	156.061	1	3	483
124	10	14	35.6603	157.798	1	3	484
125	10	12	35.6201	159.403	1	3	485
126	10	8	38.5173	161.73	1	3	486
127	10	6	40.364	162.02	1	3	487
128	10	4	42.2745	161.539	1	3	488
129	10	2	44.2163	160.454	1	3	489
130	10	0	46.1755	159.007	1	3	490
131	10	-2	48.1453	157.361	1	3	491
132	10	-4	50.1222	155.601	1	3	492
133	10	-6	52.1038	153.773	1	3	493
134	10	-8	54.089	151.901	1	3	494
135	10	-12	53.6202	148.078	1	3	495
136	10	-14	52.8422	146.142	1	3	496
137	10	-16	52.6952	144.194	1	3	497
138	10	-18	53.2241	142.238	1	3	498
139	10	-20	54.2831	140.276	1	3	499
